n77,n31,6
n12,n31,21
n57,n69,12
n28,n60,6
n64,n25,4
n15,n62,5
n45,n67,10
n48,n67,3
n40,n65,4
n65,n63,8
n65,n06,2
n34,n65,5
n26,n65,3
n38,n05,10
n64,n65,1
n65,n33,1
n29,n65,3
n21,n02,16
n36,n46,27
n56,n55,3
n63,n66,9
n24,n77,8
n62,n55,5
n09,n13,4
n69,n55,5
n40,n19,10
n19,n63,9
n19,n60,7
n69,n60,3
n37,n72,14
n72,n61,1
n77,n22,7
n48,n77,3
n05,n01,8
n57,n78,1
n45,n74,6
n35,n31,7
n68,n31,5
n11,n72,33
n34,n20,3
n15,n20,3
n65,n78,3
n65,n16,2
n27,n71,2
n37,n71,1
n36,n71,2
n50,n71,1
n04,n71,2
n37,n27,1
n36,n27,2
n50,n27,2
n04,n27,4
n43,n42,6
n63,n02,9
n65,n76,3
n65,n49,1
n63,n17,1
n08,n17,1
n50,n17,1
n17,n59,1
n11,n17,2
n18,n17,5
n57,n13,2
n16,n31,6
n29,n31,8
n38,n52,12
n37,n65,7
n56,n62,1
n56,n61,6
n23,n54,8
n54,n09,2
n54,n70,1
n12,n54,10
n24,n46,6
n56,n43,1
n26,n69,21
n44,n46,2
n28,n72,2
n59,n51,2
n77,n73,6
n26,n73,7
n14,n54,2
n54,n72,3
n24,n55,3
n03,n02,22
n57,n01,6
n63,n73,10
n72,n73,6
n70,n73,7
n72,n70,4
n36,n74,4
n76,n02,4
n75,n61,16
n37,n31,11
n65,n31,1
n04,n65,20
n52,n22,10
n74,n73,1
n75,n77,24
n75,n25,11
n25,n53,9
n54,n59,4
n46,n70,2
n46,n01,3
n39,n49,5
n68,n49,5
n57,n25,7
n56,n66,2
n15,n54,4
n75,n67,7
n64,n07,5
n75,n07,8
n55,n01,2
n28,n01,2
n26,n01,7
n26,n25,11
n45,n72,9
n34,n72,14
n36,n49,7
n44,n57,4
n67,n22,6
n72,n02,3
n57,n66,6
n56,n69,4
n56,n33,2
n68,n33,4
n03,n01,6
n06,n54,6
n24,n61,3
n32,n44,9
n68,n44,4
n61,n70,2
n40,n54,1
n35,n33,2
n14,n33,8
n33,n05,3
n26,n31,6
n39,n51,2
n50,n51,1
n68,n64,14
n35,n73,8
n25,n60,5
n60,n73,1
n24,n73,3
n29,n20,8
n26,n20,13
n63,n46,2
n54,n25,4
n54,n61,3
n68,n02,11
n53,n74,5
n48,n02,14
n72,n09,3
n57,n72,2
n56,n15,5
n35,n19,7
n19,n62,2
n19,n52,3
n25,n09,4
n77,n20,2
n12,n20,17
n21,n20,6
n35,n44,2
n44,n45,8
n44,n39,4
n44,n53,9
n44,n16,1
n06,n33,7
n40,n42,1
n28,n61,5
n33,n09,5
n05,n76,10
n62,n78,3
n48,n39,15
n55,n74,1
n48,n55,4
n22,n01,2
n35,n48,8
n69,n01,1
n74,n01,1
n48,n01,1
n48,n69,1
n38,n74,1
n07,n60,6
n56,n02,7
n48,n25,1
n28,n33,2
n44,n07,2
n77,n02,10
n72,n07,2
n72,n53,8
n15,n72,5
n16,n72,4
n72,n59,9
n48,n72,2
n48,n62,5
n65,n60,4
n65,n09,1
n65,n59,2
n33,n19,1
n48,n78,1
n25,n02,1
n34,n13,7
n28,n78,2
n72,n78,3
n75,n51,3
n54,n30,3
n59,n20,5
n77,n74,2
n50,n20,11
n19,n20,2
n49,n67,4
n65,n55,1
n65,n62,1
n65,n39,7
n65,n52,4
n72,n49,3
n40,n20,5
n05,n20,1
n63,n20,2
n39,n72,6
n56,n57,8
n09,n74,1
n19,n74,2
n44,n14,6
n44,n47,8
n22,n78,5
n53,n31,5
n18,n43,5
n14,n43,1
n56,n70,4
n69,n31,3
n15,n31,1
n07,n51,1
n14,n51,3
n28,n22,1
n40,n51,1
n06,n51,2
n36,n51,1
n56,n22,5
n72,n22,2
n02,n70,1
n54,n53,3
n24,n54,2
n54,n67,2
n21,n67,6
n64,n05,7
n35,n49,4
n49,n78,2
n35,n66,5
n69,n66,1
n57,n33,1
n33,n69,2
n38,n46,7
n64,n44,2
n64,n54,2
n44,n54,1
n55,n46,4
n19,n61,2
n61,n46,4
n16,n19,4
n05,n60,6
n44,n77,3
n19,n77,4
n44,n31,1
n44,n19,2
n19,n31,1
n57,n20,5
n69,n52,1
n76,n62,4
n15,n13,2
n25,n30,3
n09,n20,2
n19,n01,1
n73,n31,5
n72,n31,3
n25,n19,3
n21,n54,2
n21,n51,1
n55,n51,1
n23,n51,1
n05,n51,1
n46,n51,2
n38,n72,2
n38,n66,4
n59,n73,7
n66,n13,1
n59,n31,8
n68,n30,1
n33,n02,3
n61,n74,2
n52,n74,5
n61,n77,1
n65,n72,3
n25,n61,1
n19,n70,1
n06,n72,2
n15,n43,1
n65,n45,2
n02,n01,3
n07,n52,8
n05,n52,7
n28,n54,2
n25,n55,3
n05,n77,3
n38,n43,1
n53,n01,7
n64,n72,4
n32,n30,8
n21,n72,6
n22,n31,2
n24,n49,2
n55,n78,1
n33,n54,2
n60,n46,5
n14,n20,2
n76,n30,1
n67,n30,1
n49,n52,1
n64,n62,1
n68,n19,4
n61,n78,3
n76,n13,1
n03,n13,5
n15,n67,4
n64,n73,1
n65,n54,2
n49,n02,1
n05,n49,1
n28,n13,2
n56,n25,4
n75,n73,2
n64,n46,3
n24,n66,4
n24,n78,2
n64,n48,3
n09,n31,3
n25,n05,3
n44,n69,2
n44,n72,2
n44,n09,1
n25,n46,1
n06,n49,1
n57,n49,1
n72,n55,1
n06,n20,4
n72,n67,4
n78,n01,1
n76,n20,1
n44,n55,2
n44,n06,1
n67,n07,1
n28,n07,7
n28,n67,1
n75,n49,1
n16,n62,2
n14,n74,3
n38,n31,1
n06,n43,1
n59,n43,2
n23,n17,2
n64,n60,1
n32,n71,1
n32,n27,1
n77,n71,1
n08,n71,1
n03,n71,1
n11,n71,1
n12,n71,1
n18,n71,1
n77,n27,1
n08,n27,1
n03,n27,1
n11,n27,2
n12,n27,1
n18,n27,3
n62,n46,1
n28,n10,1
n11,n10,2
n18,n10,2
n56,n78,1
n40,n01,6
n09,n30,2
n54,n63,2
n09,n51,1
n78,n73,2
n55,n30,1
n05,n62,3
n05,n61,4
n72,n01,3
n36,n17,2
n52,n46,3
n65,n25,2
n32,n17,2
n12,n17,2
n72,n46,1
n54,n31,1
n39,n54,3
n56,n65,2
n69,n02,1
n67,n62,2
n75,n31,2
n63,n13,1
n72,n60,1
n07,n73,1
n44,n76,2
n38,n44,1
n68,n65,1
n68,n67,4
n15,n74,1
n04,n43,1
n57,n65,2
n35,n13,1
n55,n13,2
n77,n13,2
n62,n01,1
n28,n65,1
n24,n65,1
n64,n70,1
n62,n30,1
n06,n17,1
n06,n30,3
n17,n30,1
n49,n17,1
n49,n30,1
n15,n01,4
n57,n54,1
n38,n67,2
n44,n33,1
n75,n20,3
n34,n30,3
n02,n73,2
n02,n31,1
n40,n27,1
n23,n27,2
n45,n27,1
n39,n27,1
n69,n19,2
n69,n61,1
n57,n67,11
n28,n43,1
n33,n01,1
n53,n20,3
n21,n31,3
n33,n22,2
n60,n20,1
n33,n07,1
n26,n58,1
n68,n20,5
n66,n77,4
n48,n49,1
n38,n49,1
n56,n67,1
n40,n43,3
n34,n74,3
n66,n67,1
n66,n70,1
n33,n76,2
n65,n53,2
n25,n13,1
n66,n61,3
n64,n78,1
n75,n74,1
n24,n74,1
n64,n77,1
n07,n61,4
n48,n52,1
n54,n76,3
n24,n72,1
n69,n05,1
n43,n41,2
n38,n73,1
n60,n51,1
n26,n51,1
n75,n65,2
n25,n31,2
n64,n17,1
n07,n62,2
n57,n74,3
n32,n10,1
n25,n78,1
n06,n27,1
n70,n13,1
n52,n31,1
n74,n31,1
n70,n31,1
n28,n20,1
n29,n54,3
n02,n78,1
n66,n78,1
n28,n44,1
n38,n65,1
n65,n70,1
n05,n67,1
n35,n43,1
n56,n46,1
n44,n60,1
n37,n43,1
n22,n20,1
n44,n62,1
n62,n74,1
n67,n02,2
n69,n46,1
n05,n31,1
n25,n66,1
n28,n66,1
n67,n20,1
n36,n42,1
n03,n17,1
n17,n70,1
n45,n51,1
